SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,AMT_APPLICATION,CNT_PAYMENT,AMT_CREDIT,AMT_GOODS_PRICE
100202,0,Cash loans,F,0,67500,6597,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019101,-22994,365243,-9705,-4078,Unknown,1,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.121905941,0.2692858,2,0,2,0,-632,0,0,0,0,1,5,1552740,0,15.99563863,63675,169394.6125
100202,0,Cash loans,F,0,67500,6597,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019101,-22994,365243,-9705,-4078,Unknown,1,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.121905941,0.2692858,2,0,2,0,-632,0,0,0,0,1,5,2019403,0,15.99563863,63675,169394.6125
100202,0,Cash loans,F,0,67500,6597,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019101,-22994,365243,-9705,-4078,Unknown,1,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.121905941,0.2692858,2,0,2,0,-632,0,0,0,0,1,5,2070937,26775,10,75723.75,69637.5
100202,0,Cash loans,F,0,67500,6597,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019101,-22994,365243,-9705,-4078,Unknown,1,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.121905941,0.2692858,2,0,2,0,-632,0,0,0,0,1,5,2063756,0,15.99563863,63675,169394.6125
100204,0,Cash loans,F,1,81000,30699,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009334,-19525,365243,-5077,-1589,Unknown,3,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.171535121,0.54065445,0,0,0,0,-7,0,0,0,0,2,0,2254106,144868.5,10,337173.75,299684.25
100205,0,Cash loans,F,0,63000,26217,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-18302,-1373,-10539,-1210,Laborers,2,3,3,TUESDAY,11,0,0,0,0,0,0,Housing,0.046215527,0.549596502,0,0,0,0,-1111,0,0,0,0,0,0,2094060,180000,36,512145,427500
100206,0,Cash loans,M,1,157500,25294.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-12027,-1720,-3867,-4420,Drivers,3,2,2,FRIDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.164258906,0.510852906,0,0,0,0,0,0,0,0,0,0,0,1144340,1350000,60,834264,801000
100206,0,Cash loans,M,1,157500,25294.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-12027,-1720,-3867,-4420,Drivers,3,2,2,FRIDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.164258906,0.510852906,0,0,0,0,0,0,0,0,0,0,0,2466590,1350000,60,834264,801000
100206,0,Cash loans,M,1,157500,25294.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-12027,-1720,-3867,-4420,Drivers,3,2,2,FRIDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.164258906,0.510852906,0,0,0,0,0,0,0,0,0,0,0,1953093,81720,12,191952,166860
100206,0,Cash loans,M,1,157500,25294.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-12027,-1720,-3867,-4420,Drivers,3,2,2,FRIDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.164258906,0.510852906,0,0,0,0,0,0,0,0,0,0,0,2624217,71451,10,194247,161725.5
100206,0,Cash loans,M,1,157500,25294.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-12027,-1720,-3867,-4420,Drivers,3,2,2,FRIDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.164258906,0.510852906,0,0,0,0,0,0,0,0,0,0,0,1999386,84150,10,197131.5,168075
100206,0,Cash loans,M,1,157500,25294.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-12027,-1720,-3867,-4420,Drivers,3,2,2,FRIDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.164258906,0.510852906,0,0,0,0,0,0,0,0,0,0,0,1210092,155241,24,241110,203620.5
100206,0,Cash loans,M,1,157500,25294.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-12027,-1720,-3867,-4420,Drivers,3,2,2,FRIDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.164258906,0.510852906,0,0,0,0,0,0,0,0,0,0,0,2498265,81720,16,200124,166860
100206,0,Cash loans,M,1,157500,25294.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-12027,-1720,-3867,-4420,Drivers,3,2,2,FRIDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.164258906,0.510852906,0,0,0,0,0,0,0,0,0,0,0,2319339,29587.5,12,173895.75,140793.75
100206,0,Cash loans,M,1,157500,25294.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-12027,-1720,-3867,-4420,Drivers,3,2,2,FRIDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.164258906,0.510852906,0,0,0,0,0,0,0,0,0,0,0,2528247,112500,6,215514,182250
100207,0,Cash loans,F,0,157500,22738.5,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-16518,-3592,-3627,-44,Waiters/barmen staff,2,2,2,SATURDAY,10,0,0,0,0,0,0,Government,0.671782544,0.593717587,0,0,0,0,-2709,0,0,0,0,0,1,2629920,45000,12,372915,315000
100209,1,Revolving loans,M,3,180000,27000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-15326,-1038,-782,-792,High skill tech staff,5,2,2,THURSDAY,18,0,0,0,0,0,0,Construction,0.372110259,0.50648424,0,0,0,0,-429,0,0,0,0,0,2,1310719,85810.5,12,307948.5,312905.25
100210,0,Cash loans,F,1,202500,25627.5,Unaccompanied,Working,Higher education,Separated,House / apartment,0.005313,-16475,-17,-1225,-25,Core staff,2,2,2,MONDAY,12,0,0,0,0,0,0,School,0.621978453,0.744932185,0,0,0,0,-1488,0,0,0,0,0,1,2464738,32400,12,403551,349200
100210,0,Cash loans,F,1,202500,25627.5,Unaccompanied,Working,Higher education,Separated,House / apartment,0.005313,-16475,-17,-1225,-25,Core staff,2,2,2,MONDAY,12,0,0,0,0,0,0,School,0.621978453,0.744932185,0,0,0,0,-1488,0,0,0,0,0,1,2267813,36850.5,15.99563863,404172,351425.25
100211,0,Cash loans,M,3,225000,49873.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006233,-14033,-328,-544,-554,Cooking staff,5,2,2,TUESDAY,14,0,0,0,1,1,0,Other,0.575086051,0.307736696,0,0,0,0,-534,0,0,0,0,0,6,1652016,262296,24,521599.5,468648
100213,0,Cash loans,F,2,49500,19930.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13873,-1282,-632,-5042,Laborers,4,2,2,SUNDAY,10,0,0,0,0,0,0,Industry: type 3,0.495366089,0.581483706,0,0,0,0,-2690,0,0,0,1,0,0,1056945,45000,12,161730,135000
100214,1,Cash loans,F,1,202500,28516.5,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.032561,-10127,-111,-1724,-337,Unknown,3,1,1,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.500231493,0.510852906,0,0,0,0,-130,0,0,0,0,0,0,1051827,36760.5,12,236196,198380.25
100215,0,Cash loans,F,0,90000,8172,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-21703,365243,-9849,-4980,Unknown,2,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0.265311748,0.641368257,0,0,0,0,-2028,0,0,0,5,0,5,1246714,0,15.99563863,113760,203144.6125
100215,0,Cash loans,F,0,90000,8172,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-21703,365243,-9849,-4980,Unknown,2,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0.265311748,0.641368257,0,0,0,0,-2028,0,0,0,5,0,5,2247379,27396,10,125664.75,103698
100217,0,Cash loans,F,0,180000,25321.5,Family,Working,Secondary / secondary special,Separated,House / apartment,0.00496,-13620,-1403,-5451,-4225,Laborers,1,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.391435947,0.42765737,1,0,1,0,-252,0,0,0,0,2,1,2104672,38385,12,146810.25,131692.5
100217,0,Cash loans,F,0,180000,25321.5,Family,Working,Secondary / secondary special,Separated,House / apartment,0.00496,-13620,-1403,-5451,-4225,Laborers,1,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.391435947,0.42765737,1,0,1,0,-252,0,0,0,0,2,1,1082231,101160,12,171819,163080
100217,0,Cash loans,F,0,180000,25321.5,Family,Working,Secondary / secondary special,Separated,House / apartment,0.00496,-13620,-1403,-5451,-4225,Laborers,1,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.391435947,0.42765737,1,0,1,0,-252,0,0,0,0,2,1,1804885,0,15.99563863,127350,225644.6125
100217,0,Cash loans,F,0,180000,25321.5,Family,Working,Secondary / secondary special,Separated,House / apartment,0.00496,-13620,-1403,-5451,-4225,Laborers,1,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.391435947,0.42765737,1,0,1,0,-252,0,0,0,0,2,1,1824379,0,0,487350,225644.6125
100217,0,Cash loans,F,0,180000,25321.5,Family,Working,Secondary / secondary special,Separated,House / apartment,0.00496,-13620,-1403,-5451,-4225,Laborers,1,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.391435947,0.42765737,1,0,1,0,-252,0,0,0,0,2,1,1374221,97789.5,12,181084.5,161394.75
100218,0,Cash loans,M,0,337500,49050,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-13210,-225,-7318,-4397,Drivers,1,1,1,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.749409245,0.337672722,0,0,0,0,-382,0,0,0,0,0,2,1727561,720000,0,798039,742500
100218,0,Cash loans,M,0,337500,49050,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-13210,-225,-7318,-4397,Drivers,1,1,1,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.749409245,0.337672722,0,0,0,0,-382,0,0,0,0,0,2,1619922,51826.5,6,461360.25,408413.25
100218,0,Cash loans,M,0,337500,49050,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-13210,-225,-7318,-4397,Drivers,1,1,1,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.749409245,0.337672722,0,0,0,0,-382,0,0,0,0,0,2,1694303,0,15.99563863,438039,495644.6125
100218,0,Cash loans,M,0,337500,49050,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-13210,-225,-7318,-4397,Drivers,1,1,1,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.749409245,0.337672722,0,0,0,0,-382,0,0,0,0,0,2,2531285,0,15.99563863,438039,495644.6125
100219,0,Cash loans,M,1,315000,83515.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-11177,-1514,-64,-2793,Core staff,3,1,1,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.693357925,0.510852906,0,0,0,0,-926,0,0,0,0,0,3,1709189,0,15.99563863,1125000,1238144.612
100219,0,Cash loans,M,1,315000,83515.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-11177,-1514,-64,-2793,Core staff,3,1,1,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.693357925,0.510852906,0,0,0,0,-926,0,0,0,0,0,3,1592321,180000,12,1215000,1215000
100220,0,Cash loans,F,0,225000,30568.5,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.003818,-14823,-185,-1147,-4138,Sales staff,1,2,2,TUESDAY,6,0,0,0,0,0,0,Self-employed,0.626338745,0.6075573,2,0,2,0,-1898,0,0,0,0,2,1,2772902,108513,6,577435.5,508756.5
100220,0,Cash loans,F,0,225000,30568.5,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.003818,-14823,-185,-1147,-4138,Sales staff,1,2,2,TUESDAY,6,0,0,0,0,0,0,Self-employed,0.626338745,0.6075573,2,0,2,0,-1898,0,0,0,0,2,1,2760890,89253,6,567328.5,499126.5
100221,0,Cash loans,F,0,225000,77494.5,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.006629,-23656,-11883,-7125,-4681,Unknown,1,2,2,TUESDAY,9,0,0,0,0,0,0,Bank,0.592458969,0.736622698,0,0,0,0,-584,0,0,0,0,1,4,2611811,0,15.99563863,342027,428144.6125
100221,0,Cash loans,F,0,225000,77494.5,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.006629,-23656,-11883,-7125,-4681,Unknown,1,2,2,TUESDAY,9,0,0,0,0,0,0,Bank,0.592458969,0.736622698,0,0,0,0,-584,0,0,0,0,1,4,2169878,904500,12,807410.25,767250
100221,0,Cash loans,F,0,225000,77494.5,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.006629,-23656,-11883,-7125,-4681,Unknown,1,2,2,TUESDAY,9,0,0,0,0,0,0,Bank,0.592458969,0.736622698,0,0,0,0,-584,0,0,0,0,1,4,2366535,44955,6,363606.75,337477.5
100221,0,Cash loans,F,0,225000,77494.5,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.006629,-23656,-11883,-7125,-4681,Unknown,1,2,2,TUESDAY,9,0,0,0,0,0,0,Bank,0.592458969,0.736622698,0,0,0,0,-584,0,0,0,0,1,4,1803573,607500,24,669834,618750
100221,0,Cash loans,F,0,225000,77494.5,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.006629,-23656,-11883,-7125,-4681,Unknown,1,2,2,TUESDAY,9,0,0,0,0,0,0,Bank,0.592458969,0.736622698,0,0,0,0,-584,0,0,0,0,1,4,2087706,90000,0,387027,360000
100221,0,Cash loans,F,0,225000,77494.5,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.006629,-23656,-11883,-7125,-4681,Unknown,1,2,2,TUESDAY,9,0,0,0,0,0,0,Bank,0.592458969,0.736622698,0,0,0,0,-584,0,0,0,0,1,4,1246897,0,15.99563863,342027,428144.6125
100221,0,Cash loans,F,0,225000,77494.5,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.006629,-23656,-11883,-7125,-4681,Unknown,1,2,2,TUESDAY,9,0,0,0,0,0,0,Bank,0.592458969,0.736622698,0,0,0,0,-584,0,0,0,0,1,4,2750701,0,15.99563863,342027,428144.6125
100221,0,Cash loans,F,0,225000,77494.5,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.006629,-23656,-11883,-7125,-4681,Unknown,1,2,2,TUESDAY,9,0,0,0,0,0,0,Bank,0.592458969,0.736622698,0,0,0,0,-584,0,0,0,0,1,4,2087914,0,15.99563863,342027,428144.6125
100224,0,Cash loans,F,2,225000,36864,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-14091,-5664,-8127,-2462,Unknown,4,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.598632112,0.344155007,4,2,4,2,0,0,0,0,0,0,0,1052614,61150.5,10,662811.75,480575.25
100224,0,Cash loans,F,2,225000,36864,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-14091,-5664,-8127,-2462,Unknown,4,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.598632112,0.344155007,4,2,4,2,0,0,0,0,0,0,0,1785830,61605,6,658586.25,480802.5
100225,0,Cash loans,M,2,157500,28552.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.030755,-14144,-4516,-1516,-4616,Sales staff,4,2,2,THURSDAY,10,0,0,0,0,1,1,Self-employed,0.72217837,0.634705531,0,0,0,0,-1450,0,0,0,0,0,2,1708078,56457,15.99563863,388228.5,388228.5
100225,0,Cash loans,M,2,157500,28552.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.030755,-14144,-4516,-1516,-4616,Sales staff,4,2,2,THURSDAY,10,0,0,0,0,1,1,Self-employed,0.72217837,0.634705531,0,0,0,0,-1450,0,0,0,0,0,2,2727766,56457,10,389022.75,388228.5
100225,0,Cash loans,M,2,157500,28552.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.030755,-14144,-4516,-1516,-4616,Sales staff,4,2,2,THURSDAY,10,0,0,0,0,1,1,Self-employed,0.72217837,0.634705531,0,0,0,0,-1450,0,0,0,0,0,2,2804879,90000,12,407970,405000
100226,0,Revolving loans,F,2,112500,13500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657,-13584,-680,-350,-2097,Sales staff,4,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,0.636572249,0.510852906,0,0,0,0,0,0,0,0,0,0,0,2070251,95395.5,6,171004.5,182697.75
100226,0,Revolving loans,F,2,112500,13500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657,-13584,-680,-350,-2097,Sales staff,4,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,0.636572249,0.510852906,0,0,0,0,0,0,0,0,0,0,0,1226553,132808.5,24,208878.75,201404.25
100226,0,Revolving loans,F,2,112500,13500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657,-13584,-680,-350,-2097,Sales staff,4,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,0.636572249,0.510852906,0,0,0,0,0,0,0,0,0,0,0,1226551,450000,0,360000,360000
100227,0,Cash loans,M,0,292500,55719,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.006207,-10010,-240,-4629,-2680,Managers,1,2,2,WEDNESDAY,14,0,0,0,1,1,0,Self-employed,0.634896064,0.297086612,0,0,0,0,-964,0,0,0,0,1,1,1439234,53352,4,533709,476676
100227,0,Cash loans,M,0,292500,55719,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.006207,-10010,-240,-4629,-2680,Managers,1,2,2,WEDNESDAY,14,0,0,0,1,1,0,Self-employed,0.634896064,0.297086612,0,0,0,0,-964,0,0,0,0,1,1,1677036,64750.5,15.99563863,544745.25,482375.25
100227,0,Cash loans,M,0,292500,55719,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.006207,-10010,-240,-4629,-2680,Managers,1,2,2,WEDNESDAY,14,0,0,0,1,1,0,Self-employed,0.634896064,0.297086612,0,0,0,0,-964,0,0,0,0,1,1,2720769,53352,15.99563863,539046,476676
100228,0,Cash loans,F,1,121500,32364,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.009657,-13957,-410,-5038,-4630,Laborers,3,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 2,0.408870612,0.425892898,0,0,0,0,-317,0,0,0,1,0,4,1492761,45000,6,574492.5,573750
100229,0,Cash loans,F,0,157500,16047,Family,Working,Secondary / secondary special,Married,House / apartment,0.010147,-17947,-5025,-11812,-1505,Medicine staff,2,2,2,TUESDAY,17,0,0,0,0,0,0,Medicine,0.641012383,0.759712182,0,0,0,0,-122,0,0,0,0,0,2,1302834,31860,12,286582.5,243180
100229,0,Cash loans,F,0,157500,16047,Family,Working,Secondary / secondary special,Married,House / apartment,0.010147,-17947,-5025,-11812,-1505,Medicine staff,2,2,2,TUESDAY,17,0,0,0,0,0,0,Medicine,0.641012383,0.759712182,0,0,0,0,-122,0,0,0,0,0,2,2797006,45000,0,294745.5,249750
100229,0,Cash loans,F,0,157500,16047,Family,Working,Secondary / secondary special,Married,House / apartment,0.010147,-17947,-5025,-11812,-1505,Medicine staff,2,2,2,TUESDAY,17,0,0,0,0,0,0,Medicine,0.641012383,0.759712182,0,0,0,0,-122,0,0,0,0,0,2,2251207,18189,6,282420,236344.5
100230,0,Revolving loans,F,0,135000,20250,Children,Working,Secondary / secondary special,Married,House / apartment,0.008474,-19070,-837,-6789,-2595,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.37154331,0.180887978,10,1,10,0,-481,0,0,0,0,0,2,1942866,0,15.99563863,202500,315644.6125
100230,0,Revolving loans,F,0,135000,20250,Children,Working,Secondary / secondary special,Married,House / apartment,0.008474,-19070,-837,-6789,-2595,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.37154331,0.180887978,10,1,10,0,-481,0,0,0,0,0,2,1841518,208120.5,24,323043.75,306560.25
100230,0,Revolving loans,F,0,135000,20250,Children,Working,Secondary / secondary special,Married,House / apartment,0.008474,-19070,-837,-6789,-2595,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.37154331,0.180887978,10,1,10,0,-481,0,0,0,0,0,2,1480238,214362,24,306837,309681
100230,0,Revolving loans,F,0,135000,20250,Children,Working,Secondary / secondary special,Married,House / apartment,0.008474,-19070,-837,-6789,-2595,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.37154331,0.180887978,10,1,10,0,-481,0,0,0,0,0,2,1511229,91786.5,12,253239.75,248393.25
100230,0,Revolving loans,F,0,135000,20250,Children,Working,Secondary / secondary special,Married,House / apartment,0.008474,-19070,-837,-6789,-2595,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.37154331,0.180887978,10,1,10,0,-481,0,0,0,0,0,2,2085296,81918,12,239361.75,243459
100231,0,Cash loans,M,1,108000,30276,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.018634,-17850,-2899,-2880,-1400,Drivers,3,2,2,THURSDAY,9,0,0,0,0,1,1,Industry: type 3,0.497301263,0.832785025,1,0,1,0,0,0,1,0,0,0,2,2592136,0,15.99563863,456120,506894.6125
100231,0,Cash loans,M,1,108000,30276,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.018634,-17850,-2899,-2880,-1400,Drivers,3,2,2,THURSDAY,9,0,0,0,0,1,1,Industry: type 3,0.497301263,0.832785025,1,0,1,0,0,0,1,0,0,0,2,1363205,102762,12,512928,445131
100231,0,Cash loans,M,1,108000,30276,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.018634,-17850,-2899,-2880,-1400,Drivers,3,2,2,THURSDAY,9,0,0,0,0,1,1,Industry: type 3,0.497301263,0.832785025,1,0,1,0,0,0,1,0,0,0,2,1067484,247500,0,579870,517500
100233,0,Cash loans,F,0,216000,28926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18341,-701,-9730,-1876,Unknown,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Transport: type 4,0.201583682,0.609275667,1,1,1,0,-2071,0,0,0,0,0,8,1512419,0,15.99563863,339835.5,416894.6125
100233,0,Cash loans,F,0,216000,28926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18341,-701,-9730,-1876,Unknown,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Transport: type 4,0.201583682,0.609275667,1,1,1,0,-2071,0,0,0,0,0,8,1795832,0,15.99563863,339835.5,416894.6125
100233,0,Cash loans,F,0,216000,28926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18341,-701,-9730,-1876,Unknown,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Transport: type 4,0.201583682,0.609275667,1,1,1,0,-2071,0,0,0,0,0,8,1538891,30550.5,12,357529.5,319025.25
100233,0,Cash loans,F,0,216000,28926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18341,-701,-9730,-1876,Unknown,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Transport: type 4,0.201583682,0.609275667,1,1,1,0,-2071,0,0,0,0,0,8,1865290,135000,24,426894.75,371250
100233,0,Cash loans,F,0,216000,28926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18341,-701,-9730,-1876,Unknown,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Transport: type 4,0.201583682,0.609275667,1,1,1,0,-2071,0,0,0,0,0,8,2739426,0,15.99563863,339835.5,416894.6125
100233,0,Cash loans,F,0,216000,28926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18341,-701,-9730,-1876,Unknown,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Transport: type 4,0.201583682,0.609275667,1,1,1,0,-2071,0,0,0,0,0,8,2517693,270000,30,517212,438750
100233,0,Cash loans,F,0,216000,28926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18341,-701,-9730,-1876,Unknown,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Transport: type 4,0.201583682,0.609275667,1,1,1,0,-2071,0,0,0,0,0,8,1046103,20349,12,349726.5,313924.5
100234,0,Revolving loans,F,0,67500,9000,Unaccompanied,Working,Secondary / secondary special,Widow,With parents,0.003069,-16614,-551,-6098,-166,Core staff,1,3,3,THURSDAY,12,0,0,0,0,0,0,Hotel,0.583926047,0.716570245,0,0,0,0,0,0,0,0,0,1,0,2630901,111465,24,157502.25,145732.5
100235,0,Cash loans,F,0,135000,19926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-15887,-468,-4604,-3739,Cooking staff,2,2,2,WEDNESDAY,12,0,0,0,1,0,1,Military,0.505288174,0.218859082,1,0,1,0,-736,0,0,0,0,0,2,2336736,180000,0,272448,247500
100235,0,Cash loans,F,0,135000,19926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-15887,-468,-4604,-3739,Cooking staff,2,2,2,WEDNESDAY,12,0,0,0,1,0,1,Military,0.505288174,0.218859082,1,0,1,0,-736,0,0,0,0,0,2,1902350,0,15.99563863,182448,270644.6125
100235,0,Cash loans,F,0,135000,19926,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-15887,-468,-4604,-3739,Cooking staff,2,2,2,WEDNESDAY,12,0,0,0,1,0,1,Military,0.505288174,0.218859082,1,0,1,0,-736,0,0,0,0,0,2,1281314,45000,0,204948,180000
